first_slp1,second_slp1,result_slp1,first_iast,second_iast,result_iast,category,sandhi_name,sutra
or,t,os t,or,t,os t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
or,T,os T,or,th,os th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
or,d,or d,or,d,or d,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,D,or D,or,dh,or dh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,n,or n,or,n,or n,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,p,oH p,or,p,oḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
or,P,oH P,or,ph,oḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
or,b,or b,or,b,or b,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,B,or B,or,bh,or bh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,m,or m,or,m,or m,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,y,or y,or,y,or y,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,r,o r,or,r,o r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
or,l,or l,or,l,or l,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,v,or v,or,v,or v,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,S,oH S,or,ś,oḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
or,z,oH z,or,ṣ,oḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
or,s,oH s,or,s,oḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
or,h,or h,or,h,or h,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
os,a,or a,os,a,or a,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,A,or A,os,ā,or ā,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,i,or i,os,i,or i,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,I,or I,os,ī,or ī,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,u,or u,os,u,or u,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,U,or U,os,ū,or ū,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,f,or f,os,ṛ,or ṛ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,F,or F,os,ṝ,or ṝ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,x,or x,os,ḷ,or ḷ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,X,or X,os,ḹ,or ḹ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,e,or e,os,e,or e,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,E,or E,os,ai,or ai,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,o,or o,os,o,or o,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,O,or O,os,au,or au,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,k,oH k,os,k,oḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
os,K,oH K,os,kh,oḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
os,g,or g,os,g,or g,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,G,or G,os,gh,or gh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,N,or N,os,ṅ,or ṅ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,c,oS c,os,c,oś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
os,C,oS C,os,ch,oś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
os,j,or j,os,j,or j,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,J,or J,os,jh,or jh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,Y,or Y,os,ñ,or ñ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,w,oz w,os,ṭ,oṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
os,W,oz W,os,ṭh,oṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
os,q,or q,os,ḍ,or ḍ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,Q,or Q,os,ḍh,or ḍh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,R,or R,os,ṇ,or ṇ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,t,os t,os,t,os t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
os,T,os T,os,th,os th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
os,d,or d,os,d,or d,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,D,or D,os,dh,or dh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,n,or n,os,n,or n,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,p,oH p,os,p,oḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
os,P,oH P,os,ph,oḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
os,b,or b,os,b,or b,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,B,or B,os,bh,or bh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,m,or m,os,m,or m,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,y,or y,os,y,or y,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,r,o r,os,r,o r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
os,l,or l,os,l,or l,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,v,or v,os,v,or v,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
os,S,oH S,os,ś,oḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
os,z,oH z,os,ṣ,oḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
os,s,oH s,os,s,oḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
os,h,or h,os,h,or h,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Or,a,Or a,aur,a,aur a,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,A,Or A,aur,ā,aur ā,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,i,Or i,aur,i,aur i,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,I,Or I,aur,ī,aur ī,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,u,Or u,aur,u,aur u,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,U,Or U,aur,ū,aur ū,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,f,Or f,aur,ṛ,aur ṛ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,F,Or F,aur,ṝ,aur ṝ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,x,Or x,aur,ḷ,aur ḷ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,X,Or X,aur,ḹ,aur ḹ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,e,Or e,aur,e,aur e,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,E,Or E,aur,ai,aur ai,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,o,Or o,aur,o,aur o,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,O,Or O,aur,au,aur au,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,k,OH k,aur,k,auḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Or,K,OH K,aur,kh,auḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Or,g,Or g,aur,g,aur g,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,G,Or G,aur,gh,aur gh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,N,Or N,aur,ṅ,aur ṅ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,c,OS c,aur,c,auś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Or,C,OS C,aur,ch,auś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Or,j,Or j,aur,j,aur j,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,J,Or J,aur,jh,aur jh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,Y,Or Y,aur,ñ,aur ñ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,w,Oz w,aur,ṭ,auṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Or,W,Oz W,aur,ṭh,auṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Or,q,Or q,aur,ḍ,aur ḍ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,Q,Or Q,aur,ḍh,aur ḍh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,R,Or R,aur,ṇ,aur ṇ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,t,Os t,aur,t,aus t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Or,T,Os T,aur,th,aus th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Or,d,Or d,aur,d,aur d,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,D,Or D,aur,dh,aur dh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,n,Or n,aur,n,aur n,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,p,OH p,aur,p,auḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Or,P,OH P,aur,ph,auḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Or,b,Or b,aur,b,aur b,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,B,Or B,aur,bh,aur bh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,m,Or m,aur,m,aur m,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,y,Or y,aur,y,aur y,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,r,O r,aur,r,au r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
Or,l,Or l,aur,l,aur l,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,v,Or v,aur,v,aur v,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Or,S,OH S,aur,ś,auḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Or,z,OH z,aur,ṣ,auḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Or,s,OH s,aur,s,auḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Or,h,Or h,aur,h,aur h,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Os,a,Or a,aus,a,aur a,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,A,Or A,aus,ā,aur ā,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,i,Or i,aus,i,aur i,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,I,Or I,aus,ī,aur ī,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,u,Or u,aus,u,aur u,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,U,Or U,aus,ū,aur ū,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,f,Or f,aus,ṛ,aur ṛ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,F,Or F,aus,ṝ,aur ṝ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,x,Or x,aus,ḷ,aur ḷ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,X,Or X,aus,ḹ,aur ḹ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,e,Or e,aus,e,aur e,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,E,Or E,aus,ai,aur ai,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,o,Or o,aus,o,aur o,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,O,Or O,aus,au,aur au,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,k,OH k,aus,k,auḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Os,K,OH K,aus,kh,auḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Os,g,Or g,aus,g,aur g,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,G,Or G,aus,gh,aur gh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,N,Or N,aus,ṅ,aur ṅ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,c,OS c,aus,c,auś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Os,C,OS C,aus,ch,auś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Os,j,Or j,aus,j,aur j,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,J,Or J,aus,jh,aur jh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,Y,Or Y,aus,ñ,aur ñ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,w,Oz w,aus,ṭ,auṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Os,W,Oz W,aus,ṭh,auṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Os,q,Or q,aus,ḍ,aur ḍ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,Q,Or Q,aus,ḍh,aur ḍh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,R,Or R,aus,ṇ,aur ṇ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,t,Os t,aus,t,aus t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Os,T,Os T,aus,th,aus th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Os,d,Or d,aus,d,aur d,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,D,Or D,aus,dh,aur dh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,n,Or n,aus,n,aur n,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,p,OH p,aus,p,auḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Os,P,OH P,aus,ph,auḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Os,b,Or b,aus,b,aur b,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,B,Or B,aus,bh,aur bh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,m,Or m,aus,m,aur m,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,y,Or y,aus,y,aur y,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,r,O r,aus,r,au r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
Os,l,Or l,aus,l,aur l,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,v,Or v,aus,v,aur v,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Os,S,OH S,aus,ś,auḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Os,z,OH z,aus,ṣ,auḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Os,s,OH s,aus,s,auḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Os,h,Or h,aus,h,aur h,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
s,,H,s,,ḥ,hal-sandhi (consonant),visarga (avasAne),8.3.15 KaravasAnayor visarjanIyaH
t,a,d a,t,a,d a,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,A,d A,t,ā,d ā,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,i,d i,t,i,d i,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,I,d I,t,ī,d ī,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,u,d u,t,u,d u,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,U,d U,t,ū,d ū,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,f,d f,t,ṛ,d ṛ,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,F,d F,t,ṝ,d ṝ,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,x,d x,t,ḷ,d ḷ,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,X,d X,t,ḹ,d ḹ,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,e,d e,t,e,d e,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,E,d E,t,ai,d ai,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,o,d o,t,o,d o,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,O,d O,t,au,d au,hal+ac boundary,jaStva,8.2.39 JalAM jaSo_nte
t,S,c C,t,ś,c ch,hal-sandhi (consonant),Scutva+Catva,8.4.40 + 8.4.63 SaSCo_wi
t,h,d D,t,h,d dh,hal-sandhi (consonant),jaStva+pUrvasavarRa (hakAra),8.2.39 + 8.4.62 Jayo ho_nyatarasyAm
t,N,n N,t,ṅ,n ṅ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
t,Y,n Y,t,ñ,n ñ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
t,R,n R,t,ṇ,n ṇ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
t,n,n n,t,n,n n,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
t,m,n m,t,m,n m,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
t,g,d g,t,g,d g,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,G,d G,t,gh,d gh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,c,c c,t,c,c c,hal-sandhi (consonant),Scutva,8.4.40 stoH ScunA ScuH
t,C,c C,t,ch,c ch,hal-sandhi (consonant),Scutva,8.4.40 stoH ScunA ScuH
t,j,j j,t,j,j j,hal-sandhi (consonant),Scutva,8.4.40 stoH ScunA ScuH
t,J,j J,t,jh,j jh,hal-sandhi (consonant),Scutva,8.4.40 stoH ScunA ScuH
t,w,w w,t,ṭ,ṭ ṭ,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
t,W,w W,t,ṭh,ṭ ṭh,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
t,q,q q,t,ḍ,ḍ ḍ,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
t,Q,q Q,t,ḍh,ḍ ḍh,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
t,d,d d,t,d,d d,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,D,d D,t,dh,d dh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,b,d b,t,b,d b,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,B,d B,t,bh,d bh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,y,d y,t,y,d y,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,r,d r,t,r,d r,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
t,l,l l,t,l,l l,hal-sandhi (consonant),parasavarRa (latva),8.4.60 torli
t,v,d v,t,v,d v,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
an,a,ann a,an,a,ann a,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,A,ann A,an,ā,ann ā,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,i,ann i,an,i,ann i,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,I,ann I,an,ī,ann ī,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,u,ann u,an,u,ann u,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,U,ann U,an,ū,ann ū,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,f,ann f,an,ṛ,ann ṛ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,F,ann F,an,ṝ,ann ṝ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,x,ann x,an,ḷ,ann ḷ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,X,ann X,an,ḹ,ann ḹ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,e,ann e,an,e,ann e,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,E,ann E,an,ai,ann ai,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,o,ann o,an,o,ann o,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
an,O,ann O,an,au,ann au,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,a,inn a,in,a,inn a,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,A,inn A,in,ā,inn ā,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,i,inn i,in,i,inn i,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,I,inn I,in,ī,inn ī,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,u,inn u,in,u,inn u,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,U,inn U,in,ū,inn ū,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,f,inn f,in,ṛ,inn ṛ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,F,inn F,in,ṝ,inn ṝ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,x,inn x,in,ḷ,inn ḷ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,X,inn X,in,ḹ,inn ḹ,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,e,inn e,in,e,inn e,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,E,inn E,in,ai,inn ai,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,o,inn o,in,o,inn o,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
in,O,inn O,in,au,inn au,hal+ac boundary,Namuq-Agama (dvitva),8.3.32 Namo hrasvAdaci NamuRnityam
n,c,MS c,n,c,ṃś c,hal-sandhi (consonant),naSCavi (n→M+sAgama),8.3.7 naSCavyapraSAn + 8.3.23
n,C,MS C,n,ch,ṃś ch,hal-sandhi (consonant),naSCavi (n→M+sAgama),8.3.7 naSCavyapraSAn + 8.3.23
n,j,Y j,n,j,ñ j,hal-sandhi (consonant),Scutva,8.4.40 stoH ScunA ScuH
n,J,Y J,n,jh,ñ jh,hal-sandhi (consonant),Scutva,8.4.40 stoH ScunA ScuH
n,w,Mz w,n,ṭ,ṃṣ ṭ,hal-sandhi (consonant),naSCavi+zwutva (n→Mz),8.3.7 + 8.4.41
